Timestamp,Username,VideoID,Comment,Date
2024-07-23T01:08:30Z,@waynethompson1115,V_I7gRpwTBc,"Im not going to trust a tweet that probably wasnt from Biden. No video of him saying it, it didnt happen.",2024-07-23T01:08:30Z
2024-07-23T00:58:27Z,@hellothere-mx6wu,V_I7gRpwTBc,"The coconut has fallen from tree and we will now see what can be unburdened by what has been  "" Kamala Harris """,2024-07-23T00:58:27Z
2024-07-23T00:53:25Z,@jay23ktf1,V_I7gRpwTBc,Trump!!!! Trump!!!!! Trump!!!!! Trump!!!!!! Trump!!!! Trump!!!! Trump!!!! Trump!Trump!!!! Trump!!!! Trump!!!! Trump!!!! Trump!!!! Trump!!!!! Trump!!!! Trump!!!! Trump!!!! Trump!!!! Trump!!!! Trump!!!!,2024-07-23T00:53:25Z
2024-07-23T00:35:04Z,@JohnDoe-bi4ho,V_I7gRpwTBc,Remember all those people she put away in prison in California for smoking marijuana to find out she smokes marijuana Ana herself people,2024-07-23T00:35:04Z
2024-07-22T22:47:59Z,@1quiensabe,V_I7gRpwTBc,Loser endorses loser.,2024-07-22T22:47:59Z
2024-07-22T22:42:41Z,@JamesWaters-s5j,V_I7gRpwTBc,"A tweet , we need to hear him say it to us live",2024-07-22T22:42:41Z
2024-07-22T22:17:10Z,@LightworkBeacon,V_I7gRpwTBc,❤,2024-07-22T22:17:10Z
2024-07-22T21:41:07Z,@jeffw2228,V_I7gRpwTBc,🙋‍♂️🙋‍♂️The Dementiacrats did a soft coup on Sleepy Joe. Can’t deny that. 😑,2024-07-22T21:41:07Z
2024-07-22T21:31:36Z,@lisalynn9166,V_I7gRpwTBc,"Robert F Kennedy is the most qualified, the most intelligent, and the one who the Deep State and the fake news media fear the most. The WAR-MONGERING has to stop. This country is falling apart because of the past two presidents and all the taxpayer dollars they have squandered. GO BOBBY!  ALSO - News stations are required to give EQUAL AIR TIME to all candidates and you have not.",2024-07-22T21:31:36Z
2024-07-22T19:12:19Z,@16davelle,V_I7gRpwTBc,"Harris will not win and there are so many reasons why starting with the Democratic party being in disarray, unfortunately her gender and race will play a role not to mention her inability to get things done abroad and just because she can sit down with world leaders does not equate to positive results or other leaders even listening to anything she has to say(in one ear & out the other) say what you will but this is still a man's world and the USA is not quite ready for a woman like Harris to be the POTUS, trust what i say : Trump will be victorious because his machine is on steamroller mode and getting stronger daily, there are many people who publicly speak against Trump but will silently vote for him...just keeping things truthful and real.",2024-07-22T19:12:19Z
2024-07-22T19:07:46Z,@SDGirl05,V_I7gRpwTBc,I called this move back in 2021. Not shocked at all. Lets see how this plays out. But i have a feeling Kamala is going to get the presidency.,2024-07-22T19:07:46Z
2024-07-22T18:05:55Z,@AmericatheBeautiful-p4z,V_I7gRpwTBc,White House staff said that Biden was not aware that he had 'resigned' and did not draft his letter of resignation. *Game of Thrones Palace Coup?* WHERE IS JOE? WHO HAS THE NUCLEAR FOOTBALL? _Is Nëtänyähu in USA right now to announce the overthrow when he chides Congress?_,2024-07-22T18:05:55Z
2024-07-22T16:59:49Z,@AnnieLeesbaby,V_I7gRpwTBc,It was never a question about it.☑️🗳️💙,2024-07-22T16:59:49Z
2024-07-22T16:09:56Z,@E_Crypto,V_I7gRpwTBc,The only person less popular than Joe Biden is Kamala Harris.  What an election year...,2024-07-22T16:09:56Z
2024-07-22T15:33:18Z,@boreopithecus,V_I7gRpwTBc,Why would his endorsement matter? He probably endorsed “choca choca chip” until someone nudged him to say Harris.,2024-07-22T15:33:18Z
2024-07-22T15:01:45Z,@bulldogblack5450,V_I7gRpwTBc,Is her cackling laugh and bedwenching an admirable asset or component for the presidency? B1😎,2024-07-22T15:01:45Z
2024-07-22T13:49:39Z,@polak2803,V_I7gRpwTBc,DUMB AND   DUMBER  -   AND THEY  WANT DUMB AS THE PRESYDENT OF US   WTF,2024-07-22T13:49:39Z
2024-07-22T13:30:42Z,@sharilynnwebb,V_I7gRpwTBc,Hilary Clinton couldn't beat Trump what makes you democrats believe Harris the worst VP IN US HISTORY CAN BEAT TRUMP. HER ignoring our boarder crises her entire time in office is exactly what her presidency would be like. Please put Harris up against Trump I'm begging you to do this,2024-07-22T13:30:42Z
2024-07-22T12:58:03Z,@chuckpatch1230,V_I7gRpwTBc,this means i have to jump the fence this election i will be voting trump~!,2024-07-22T12:58:03Z
2024-07-22T12:54:36Z,@brokeassgarage209,V_I7gRpwTBc,"This is a huge mistake... first thing is she is not very intelligent.... she is also a woman who in my wife's words ""will lead with emotions"". Lastly... think globally... what other major countries have a woman as a leader... just 2... ok now ask all the rest of the countries how they regard the countries with the women leaders. I don't want a missile pointed this way... do YOU?!",2024-07-22T12:54:36Z
2024-07-22T12:36:22Z,@nohandles101,V_I7gRpwTBc,https://youtu.be/h_bzMGDqkTA?feature=shared,2024-07-22T12:36:22Z
2024-07-22T12:12:39Z,@StraightToTheAve,V_I7gRpwTBc,It’s not historic lol this horseshit as an American I’m ashamed,2024-07-22T12:12:39Z
2024-07-22T11:38:53Z,@novak7970,V_I7gRpwTBc,Biden isn't mentally fit to run USA or run for President again.............but fit enough o pick Harris...............lol.,2024-07-22T11:38:53Z
2024-07-22T10:53:46Z,@davidpaz9389,V_I7gRpwTBc,If all Democrats don't get behind Kamala it will prove that she is what a lot of people said she is.  A DEI token hire.,2024-07-22T10:53:46Z
2024-07-22T10:17:12Z,@Sincity89103,V_I7gRpwTBc,The side of democracy just forced out Joe let that sink in,2024-07-22T10:17:12Z
2024-07-22T10:05:06Z,@missprettyonabudget,V_I7gRpwTBc,What a Joke! I will never cast my vote for a woman that wants to reduce the population!,2024-07-22T10:05:06Z
2024-07-22T09:45:48Z,@FredJohnstone,V_I7gRpwTBc,TRUMP 2024,2024-07-22T09:45:48Z
2024-07-22T08:57:01Z,@曾志揚-s9s,V_I7gRpwTBc,"Hoping we support Kamala Harris beating Donald Trump, Otherwise Women's March will back to next year.",2024-07-22T08:57:01Z
2024-07-22T08:36:12Z,@RS-nh9gu,V_I7gRpwTBc,"Good bye Genocide Joe..let's go Brandon
 Sooner, Mrs. HARRIS will follow you.
That bullet that missed President Trump, hit your presidency. BYEEEEE !!! You are going too late indeed.",2024-07-22T08:36:12Z
2024-07-22T08:26:35Z,@guineapigzed,V_I7gRpwTBc,"Joe’s men missed (
Do he steps down?",2024-07-22T08:26:35Z
2024-07-22T08:14:50Z,@Maynardtkrebs,V_I7gRpwTBc,"😂😂😂 Harris is a Biden/AIPAC clone who supports the Israeli genocide in Gaza 100%, supports the military industrial complex 100%, and promises expanded war in the Mideast oil patch and giving many more billions to the corrupt Ukrainian oligarchs. 🤡🤡🤡",2024-07-22T08:14:50Z
2024-07-22T07:07:50Z,@grizzlycountry1030,V_I7gRpwTBc,Guaranteed trump winning,2024-07-22T07:07:50Z
2024-07-22T06:01:43Z,@Gemma567for,V_I7gRpwTBc,Comedic gold 😂,2024-07-22T06:01:43Z
2024-07-22T05:26:12Z,@danolsen7006,V_I7gRpwTBc,Now pedo Pete will pardon himself and his family for all their sins!,2024-07-22T05:26:12Z
2024-07-22T05:24:52Z,@sierragreen,V_I7gRpwTBc,"""Vote Kamala Harris.  Endorsed by a guy with dementia.""",2024-07-22T05:24:52Z
2024-07-22T05:22:19Z,@JoBlack-dg6ey,V_I7gRpwTBc,Should've endorsed M. Mouse.,2024-07-22T05:22:19Z
2024-07-22T05:03:44Z,@StrangeLoops4,V_I7gRpwTBc,Lots of Russian bots in the comments here.,2024-07-22T05:03:44Z
2024-07-22T04:43:22Z,@michpackfan,V_I7gRpwTBc,Vote KAMALA AND BLUE!,2024-07-22T04:43:22Z
